State,County,Year,Violent Crime,Property Crime
Missouri,New Madrid,2021,57,170
Missouri,Nodaway,2021,19,71
Missouri,Oregon,2021,11,52
Missouri,Pemiscot,2021,25,77
Missouri,Perry,2021,38,33
Missouri,Phelps,2021,29,187
Missouri,Pike,2021,23,73
Missouri,Randolph,2021,65,46
Missouri,Ripley,2021,5,45
Missouri,Saline,2021,117,80
Missouri,Schuyler,2021,16,52
Missouri,Ste. Genevieve,2021,42,111
Missouri,Stoddard,2021,34,149
Missouri,Stone,2021,69,400
Missouri,Taney,2021,64,276
Missouri,Texas,2021,61,148
Missouri,Vernon,2021,50,116
Missouri,Washington,2021,47,132
Missouri,Wayne,2021,57,143
Missouri,Wright,2021,17,80
Montana,Carbon,2021,10,49
Montana,Cascade,2021,100,331
Montana,Missoula,2021,129,297
Montana,Stillwater,2021,19,82
Montana,Yellowstone,2021,143,804
Montana,Big Horn,2021,82,315
Montana,Blaine,2021,5,11
Montana,Broadwater,2021,21,29
Montana,Butte-Silver Bow,2021,121,1569
Montana,Carter,2021,0,0
Montana,Chouteau,2021,4,3
Montana,Custer,2021,15,14
Montana,Dawson,2021,8,26
Montana,Deer Lodge,2021,24,188
Montana,Fallon,2021,1,0
Montana,Fergus,2021,2,9
Montana,Flathead,2021,216,652
Montana,Gallatin,2021,137,369
Montana,Garfield,2021,4,2
Montana,Glacier,2021,2,26
Montana,Golden Valley,2021,2,5
Montana,Granite,2021,5,31
Montana,Hill,2021,22,149
Montana,Jefferson,2021,30,115
Montana,Judith Basin,2021,0,0
Montana,Lake,2021,136,295
Montana,Lewis and Clark,2021,120,324
Montana,Liberty,2021,0,3
Montana,Lincoln,2021,24,51
Montana,Madison,2021,14,23
Montana,McCone,2021,2,1
Montana,Meagher,2021,4,12
Montana,Mineral,2021,18,35
Montana,Musselshell,2021,13,45
Montana,Park,2021,22,59
Montana,Petroleum,2021,2,0
Montana,Phillips,2021,23,37
Montana,Pondera,2021,5,24
Montana,Powder River,2021,2,0
Montana,Powell,2021,15,17
Montana,Prairie,2021,7,1
Montana,Richland,2021,5,20
Montana,Roosevelt,2021,22,29
Montana,Rosebud,2021,8,3
Montana,Sanders,2021,13,42
Montana,Sheridan,2021,21,43
Montana,Sweet Grass,2021,13,33
Montana,Teton,2021,23,78
Montana,Toole,2021,10,77
Montana,Valley,2021,1,4
Montana,Wheatland,2021,2,2
Montana,Wibaux,2021,0,0
Nebraska,Cass,2021,12,154
Nebraska,Dixon,2021,2,28
Nebraska,Douglas,2021,92,675
Nebraska,Hall,2021,24,103
Nebraska,Lancaster,2021,17,233
Nebraska,Merrick,2021,1,6
Nebraska,Sarpy,2021,37,723
Nebraska,Saunders,2021,3,62
Nebraska,Seward,2021,8,21
Nebraska,Washington,2021,3,68
Nebraska,Adams,2021,5,48
Nebraska,Boyd,2021,0,6
Nebraska,Brown,2021,0,6
Nebraska,Buffalo,2021,14,93
Nebraska,Butler,2021,8,13
Nebraska,Cedar,2021,6,48
Nebraska,Cherry,2021,1,4
Nebraska,Cheyenne,2021,25,8
Nebraska,Custer,2021,4,22
Nebraska,Dawson,2021,6,35
Nebraska,Dodge,2021,6,100
Nebraska,Dundy,2021,1,13
Nebraska,Fillmore,2021,2,11
Nebraska,Furnas,2021,4,40
Nebraska,Gage,2021,18,42
Nebraska,Grant,2021,0,0
Nebraska,Hamilton,2021,2,17
Nebraska,Harlan,2021,0,0
Nebraska,Hayes,2021,0,5
Nebraska,Hitchcock,2021,1,16
Nebraska,Jefferson,2021,5,115
Nebraska,Johnson,2021,6,19
Nebraska,Kearney,2021,6,14
Nebraska,Keith,2021,2,4
Nebraska,Lincoln,2021,8,64
Nebraska,Madison,2021,5,25
Nebraska,McPherson,2021,0,0
Nebraska,Morrill,2021,1,18
Nebraska,Nemaha,2021,9,22
Nebraska,Otoe,2021,5,39
Nebraska,Perkins,2021,0,13
Nebraska,Phelps,2021,3,8
Nebraska,Platte,2021,6,64
Nebraska,Polk,2021,1,16
Nebraska,Richardson,2021,1,24
Nebraska,Rock,2021,0,0
Nebraska,Scotts Bluff,2021,8,66
Nebraska,Stanton,2021,0,2
Nebraska,Valley,2021,1,3
Nebraska,Wayne,2021,2,16
Nebraska,Webster,2021,0,3
Nevada,Carson City,2021,210,631
Nevada,Washoe,2021,337,772
Nevada,Churchill,2021,27,260
Nevada,Douglas,2021,68,559
Nevada,Elko,2021,58,213
Nevada,Humboldt,2021,22,138
Nevada,Lander,2021,18,78
Nevada,Lyon,2021,159,546
Nevada,Nye,2021,174,760
New Hampshire,Strafford,2021,2,0
New Hampshire,Belknap,2021,5,11
New Hampshire,Carroll,2021,3,41
New Hampshire,Cheshire,2021,4,10
New Hampshire,Grafton,2021,4,2
New Hampshire,Merrimack,2021,0,1
New Hampshire,Sullivan,2021,1,9
New Hampshire,Atlantic,2021,0,0
New Hampshire,Bernalillo,2021,753,1974
New Hampshire,Dona Ana,2021,318,854
New Hampshire,Valencia,2021,213,677
New Hampshire,McKinley,2021,58,162
New Hampshire,Socorro,2021,22,71
New Hampshire,Broome,2021,40,477
New Hampshire,Dutchess,2021,28,332
New Hampshire,Jefferson,2021,12,183
New Hampshire,Livingston,2021,12,252
New Hampshire,Monroe,2021,141,1862
New Hampshire,Niagara,2021,44,516
New Hampshire,Oneida,2021,41,214
New Hampshire,Oswego,2021,28,259
New Hampshire,Saratoga,2021,73,1011
New Hampshire,Ulster,2021,9,104
New Hampshire,Warren,2021,15,458
New Hampshire,Cattaraugus,2021,37,199
New Hampshire,Chautauqua,2021,47,295
New Hampshire,Genesee,2021,40,246
New Hampshire,Montgomery,2021,5,167
New Hampshire,Seneca,2021,6,397
New Hampshire,St. Lawrence,2021,7,22
North Carolina,Alamance,2021,192,654
North Carolina,Alexander,2021,79,388
North Carolina,Buncombe,2021,159,1666
North Carolina,Burke,2021,117,751
North Carolina,Cabarrus,2021,47,566
North Carolina,Caldwell,2021,69,908
North Carolina,Camden,2021,22,59
North Carolina,Catawba,2021,189,1052
North Carolina,Chatham,2021,94,602
North Carolina,Craven,2021,94,500
North Carolina,Currituck,2021,57,316
North Carolina,Davidson,2021,95,1261
North Carolina,Durham,2021,96,533
North Carolina,Forsyth,2021,249,1404
North Carolina,Franklin,2021,113,600
North Carolina,Gaston,2021,13,3
North Carolina,Gaston County Police Department,2021,192,998
North Carolina,Granville,2021,59,357
North Carolina,Guilford,2021,215,938
North Carolina,Harnett,2021,241,1422
North Carolina,Haywood,2021,97,917
North Carolina,Henderson,2021,112,1227
North Carolina,Iredell,2021,133,735
North Carolina,Johnston,2021,133,1485
North Carolina,Lincoln,2021,91,877
North Carolina,Madison,2021,23,219
North Carolina,New Hanover,2021,139,1139
North Carolina,Orange,2021,86,471
North Carolina,Pamlico,2021,39,226
North Carolina,Person,2021,36,419
North Carolina,Pitt,2021,153,697
North Carolina,Rockingham,2021,49,584
North Carolina,Rowan,2021,162,947
North Carolina,Union,2021,198,1423
North Carolina,Wake,2021,224,1344
North Carolina,Wayne,2021,201,1073
North Carolina,Yadkin,2021,43,357
North Carolina,Ashe,2021,41,147
North Carolina,Avery,2021,14,108
North Carolina,Bertie,2021,36,200
North Carolina,Bladen,2021,108,425
North Carolina,Carteret,2021,89,516
North Carolina,Caswell,2021,12,60
North Carolina,Cherokee,2021,92,755
North Carolina,Chowan,2021,7,65
North Carolina,Cleveland,2021,180,637
North Carolina,Dare,2021,17,172
North Carolina,Duplin,2021,72,886
North Carolina,Greene,2021,54,242
North Carolina,Halifax,2021,86,371
North Carolina,Hertford,2021,24,211
North Carolina,Macon,2021,29,457
North Carolina,Martin,2021,41,197
North Carolina,McDowell,2021,51,733
North Carolina,Montgomery,2021,52,226
North Carolina,Moore,2021,62,522
North Carolina,Pasquotank,2021,106,199
North Carolina,Polk,2021,13,177
North Carolina,Richmond,2021,228,1083
North Carolina,Robeson,2021,1041,2331
North Carolina,Rutherford,2021,76,471
North Carolina,Sampson,2021,153,788
North Carolina,Scotland,2021,68,274
North Carolina,Surry,2021,66,577
North Carolina,Swain,2021,23,289
North Carolina,Transylvania,2021,35,173
North Carolina,Tyrrell,2021,6,24
North Carolina,Vance,2021,124,511
North Carolina,Warren,2021,34,315
North Carolina,Watauga,2021,35,218
North Carolina,Wilkes,2021,99,650
North Carolina,Wilson,2021,45,270
North Carolina,Yancey,2021,12,70
North Dakota,Burleigh,2021,27,120
North Dakota,Cass,2021,18,153
North Dakota,Grand Forks,2021,20,56
North Dakota,Morton,2021,7,72
North Dakota,Oliver,2021,0,6
North Dakota,Adams,2021,2,11
North Dakota,Barnes,2021,4,18
North Dakota,Benson,2021,2,6
North Dakota,Billings,2021,0,3
North Dakota,Bottineau,2021,1,52
North Dakota,Bowman,2021,1,0
North Dakota,Burke,2021,1,5
North Dakota,Cavalier,2021,3,5
North Dakota,Divide,2021,0,12
North Dakota,Dunn,2021,4,19
North Dakota,Eddy,2021,4,15
North Dakota,Emmons,2021,3,34
North Dakota,Golden Valley,2021,0,10
North Dakota,Grant,2021,2,11
North Dakota,Griggs,2021,1,13
North Dakota,Hettinger,2021,3,5
North Dakota,Kidder,2021,0,7
North Dakota,Lamoure,2021,1,9
North Dakota,McHenry,2021,8,28
North Dakota,McIntosh,2021,1,10
North Dakota,McKenzie,2021,15,90
North Dakota,McLean,2021,8,75
North Dakota,Mercer,2021,5,34
North Dakota,Mountrail,2021,1,61
North Dakota,Nelson,2021,1,25
North Dakota,Pembina,2021,7,27
North Dakota,Pierce,2021,0,14
North Dakota,Ramsey,2021,4,37
North Dakota,Ransom,2021,2,20
North Dakota,Renville,2021,3,17
North Dakota,Richland,2021,4,73
North Dakota,Rolette,2021,4,17
North Dakota,Sargent,2021,4,6
North Dakota,Sheridan,2021,0,10
North Dakota,Sioux,2021,0,0
North Dakota,Slope,2021,0,0
North Dakota,Stark,2021,2,53
North Dakota,Steele,2021,1,1
North Dakota,Stutsman,2021,4,44
North Dakota,Towner,2021,3,19
North Dakota,Traill,2021,5,56
North Dakota,Walsh,2021,3,52
North Dakota,Ward,2021,24,178
North Dakota,Williams,2021,11,123
Ohio,Allen,2021,111,496
Ohio,Belmont,2021,44,78
Ohio,Clark,2021,28,627
Ohio,Clermont,2021,85,763
Ohio,Fairfield,2021,69,978
Ohio,Franklin,2021,56,335
Ohio,Fulton,2021,18,180
Ohio,Greene,2021,30,277
Ohio,Hamilton,2021,172,1418
Ohio,Hocking,2021,38,219
Ohio,Lorain,2021,51,373
Ohio,Lucas,2021,85,739
Ohio,Madison,2021,32,173
Ohio,Medina,2021,30,196
Ohio,Miami,2021,38,302
Ohio,Montgomery,2021,248,971
Ohio,Perry,2021,0,28
Ohio,Pickaway,2021,30,441
Ohio,Richland,2021,90,499
Ohio,Stark,2021,103,1367
Ohio,Summit,2021,91,1017
Ohio,Trumbull,2021,21,156
Ohio,Union,2021,24,211
Ohio,Warren,2021,35,726
Ohio,Wood,2021,24,244
Ohio,Adams,2021,3,67
Ohio,Ashtabula,2021,50,457
Ohio,Athens,2021,25,281
Ohio,Auglaize,2021,1,25
Ohio,Champaign,2021,23,141
Ohio,Clinton,2021,16,68
Ohio,Columbiana,2021,39,163
Ohio,Coshocton,2021,72,399
Ohio,Crawford,2021,8,67
Ohio,Defiance,2021,9,139
Ohio,Erie,2021,5,96
Ohio,Fayette,2021,34,205
Ohio,Gallia,2021,17,110
Ohio,Hancock,2021,25,197
Ohio,Harrison,2021,10,79
Ohio,Henry,2021,9,136
Ohio,Highland,2021,26,332
Ohio,Jackson,2021,47,185
Ohio,Knox,2021,28,285
Ohio,Logan,2021,15,188
Ohio,Meigs,2021,18,168
Ohio,Monroe,2021,5,14
Ohio,Morgan,2021,21,91
Ohio,Pike,2021,43,227
Ohio,Preble,2021,17,136
Ohio,Ross,2021,109,941
Ohio,Scioto,2021,32,245
Ohio,Seneca,2021,8,142
Ohio,Shelby,2021,15,101
Ohio,Tuscarawas,2021,36,278
Ohio,Van Wert,2021,20,60
Ohio,Washington,2021,16,142
Ohio,Wayne,2021,43,628
Oklahoma,Canadian,2021,20,168
Oklahoma,Cleveland,2021,40,204
Oklahoma,Comanche,2021,19,118
Oklahoma,Cotton,2021,6,29
Oklahoma,Creek,2021,48,362
Oklahoma,Garfield,2021,16,92
Oklahoma,Grady,2021,40,265
Oklahoma,Lincoln,2021,57,289
Oklahoma,Logan,2021,33,354
Oklahoma,McClain,2021,19,192
Oklahoma,Oklahoma,2021,29,144
Oklahoma,Okmulgee,2021,24,182
Oklahoma,Osage,2021,77,438
Oklahoma,Pawnee,2021,8,96
Oklahoma,Rogers,2021,88,404
Oklahoma,Sequoyah,2021,77,254
Oklahoma,Tulsa,2021,194,782
Oklahoma,Wagoner,2021,65,324
Oklahoma,Adair,2021,24,138
Oklahoma,Alfalfa,2021,4,56
Oklahoma,Atoka,2021,19,75
Oklahoma,Beaver,2021,2,16
Oklahoma,Beckham,2021,14,66
Oklahoma,Blaine,2021,12,72
Oklahoma,Bryan,2021,24,269
Oklahoma,Caddo,2021,28,149
Oklahoma,Carter,2021,17,140
Oklahoma,Cherokee,2021,76,431
Oklahoma,Choctaw,2021,30,141
Oklahoma,Cimarron,2021,0,10
Oklahoma,Coal,2021,2,13
Oklahoma,Craig,2021,24,143
Oklahoma,Custer,2021,13,84
Oklahoma,Delaware,2021,81,385
Oklahoma,Dewey,2021,6,50
Oklahoma,Ellis,2021,3,48
Oklahoma,Garvin,2021,49,206
Oklahoma,Grant,2021,2,27
Oklahoma,Greer,2021,0,4
Oklahoma,Harmon,2021,2,3
Oklahoma,Harper,2021,3,21
Oklahoma,Haskell,2021,8,58
Oklahoma,Hughes,2021,5,104
Oklahoma,Jackson,2021,3,31
Oklahoma,Jefferson,2021,4,18
Oklahoma,Johnston,2021,14,58
Oklahoma,Kay,2021,29,120
Oklahoma,Kingfisher,2021,7,83
Oklahoma,Kiowa,2021,6,17
Oklahoma,Latimer,2021,15,78
Oklahoma,Le Flore,2021,28,202
Oklahoma,Love,2021,16,95
Oklahoma,Major,2021,9,61
Oklahoma,Marshall,2021,19,163
Oklahoma,Mayes,2021,46,465
Oklahoma,McCurtain,2021,39,273
Oklahoma,McIntosh,2021,33,200
Oklahoma,Murray,2021,3,38
Oklahoma,Muskogee,2021,48,179
Oklahoma,Noble,2021,15,67
Oklahoma,Nowata,2021,12,57
Oklahoma,Okfuskee,2021,10,85
Oklahoma,Ottawa,2021,28,238
Oklahoma,Payne,2021,29,269
Oklahoma,Pittsburg,2021,51,334
Oklahoma,Pottawatomie,2021,52,426
Oklahoma,Pushmataha,2021,13,82
Oklahoma,Roger Mills,2021,3,25
Oklahoma,Seminole,2021,18,273
Oklahoma,Stephens,2021,33,131
Oklahoma,Texas,2021,8,56
Oklahoma,Tillman,2021,8,42
Oklahoma,Washington,2021,17,101
Oklahoma,Washita,2021,7,35
Oklahoma,Woods,2021,5,30
Oklahoma,Woodward,2021,10,106
Oregon,Benton,2021,20,256
Oregon,Clackamas,2021,469,5071
Oregon,Columbia,2021,52,109
Oregon,Deschutes,2021,88,642
Oregon,Jackson,2021,112,571
Oregon,Josephine,2021,101,325
Oregon,Linn,2021,65,883
Oregon,Multnomah,2021,245,1713
Oregon,Polk,2021,67,292
Oregon,Washington,2021,568,2776
Oregon,Yamhill,2021,78,544
Oregon,Clatsop,2021,34,156
Oregon,Crook,2021,27,101
Oregon,Douglas,2021,160,790
Oregon,Gilliam,2021,8,42
Oregon,Hood River,2021,17,129
Oregon,Jefferson,2021,12,148
Oregon,Klamath,2021,129,656
Oregon,Lake,2021,32,123
Oregon,Lincoln,2021,53,292
Oregon,Malheur,2021,35,167
Oregon,Morrow,2021,19,104
Oregon,Sherman,2021,2,69
Oregon,Tillamook,2021,24,236
Oregon,Umatilla,2021,53,344
Oregon,Union,2021,20,144
Oregon,Wasco,2021,18,158
South Carolina,Anderson,2021,744,4079
South Carolina,Beaufort,2021,479,2234
South Carolina,Berkeley,2021,439,1985
South Carolina,Calhoun,2021,51,194
South Carolina,Charleston,2021,249,1435
South Carolina,Chester,2021,101,301
South Carolina,Clarendon,2021,174,593
South Carolina,Darlington,2021,467,1604
South Carolina,Dorchester,2021,270,1501
South Carolina,Fairfield,2021,107,314
South Carolina,Florence,2021,550,2216
South Carolina,Greenville,2021,1595,7411
South Carolina,Horry,2021,6,2
South Carolina,Horry County Police Department,2021,851,5072
South Carolina,Jasper,2021,80,380
South Carolina,Kershaw,2021,196,930
South Carolina,Lancaster,2021,368,1329
South Carolina,Laurens,2021,243,1016
South Carolina,Lexington,2021,649,5133
South Carolina,Pickens,2021,188,1095
South Carolina,Richland,2021,2124,7599
South Carolina,Saluda,2021,22,137
South Carolina,Spartanburg,2021,1100,4478
South Carolina,Sumter,2021,422,1383
South Carolina,York,2021,399,2314
South Carolina,Abbeville,2021,60,233
South Carolina,Bamberg,2021,6,132
South Carolina,Barnwell,2021,84,251
South Carolina,Cherokee,2021,126,888
South Carolina,Colleton,2021,194,719
South Carolina,Dillon,2021,246,576
South Carolina,Georgetown,2021,154,707
South Carolina,Greenwood,2021,197,683
South Carolina,Marion,2021,78,386
South Carolina,Marlboro,2021,117,330
South Carolina,Newberry,2021,99,256
South Carolina,Oconee,2021,206,1484
South Carolina,Orangeburg,2021,892,2369
South Carolina,Williamsburg,2021,126,417
South Dakota,Lincoln,2021,31,357
South Dakota,McCook,2021,4,18
South Dakota,Meade,2021,21,161
South Dakota,Minnehaha,2021,65,347
South Dakota,Pennington,2021,139,372
South Dakota,Turner,2021,17,39
South Dakota,Union,2021,9,51
South Dakota,Bennett,2021,1,1
South Dakota,Brookings,2021,11,21
South Dakota,Butte,2021,3,30
South Dakota,Charles Mix,2021,10,40
South Dakota,Clay,2021,0,57
South Dakota,Codington,2021,8,39
South Dakota,Corson,2021,7,13
South Dakota,Custer,2021,15,163
South Dakota,Day,2021,2,35
South Dakota,Deuel,2021,9,16
South Dakota,Hamlin,2021,3,24
South Dakota,Hughes,2021,4,12
South Dakota,Jerauld,2021,1,6
South Dakota,Lake,2021,1,10
South Dakota,Lawrence,2021,6,26
South Dakota,Moody,2021,1,1
South Dakota,Spink,2021,15,29
South Dakota,Tripp,2021,2,7
South Dakota,Walworth,2021,2,1
South Dakota,Yankton,2021,11,40
Tennessee,Anderson,2021,99,398
Tennessee,Blount,2021,264,760
Tennessee,Bradley,2021,200,684
Tennessee,Campbell,2021,55,207
Tennessee,Cheatham,2021,72,248
Tennessee,Dickson,2021,123,246
Tennessee,Fayette,2021,42,125
Tennessee,Gibson,2021,52,169
Tennessee,Grainger,2021,23,182
Tennessee,Hamblen,2021,101,435
Tennessee,Hamilton,2021,311,1104
Tennessee,Hartsville/Trousdale,2021,31,114
Tennessee,Hawkins,2021,62,400
Tennessee,Jefferson,2021,112,383
Tennessee,Knox,2021,567,2868
Tennessee,Loudon,2021,82,334
Tennessee,Macon,2021,70,48
Tennessee,Madison,2021,70,202
Tennessee,Marion,2021,47,114
Tennessee,Maury,2021,139,327
Tennessee,Montgomery,2021,75,455
Tennessee,Morgan,2021,46,196
Tennessee,Polk,2021,35,285
Tennessee,Roane,2021,80,246
Tennessee,Robertson,2021,105,223
Tennessee,Rutherford,2021,241,517
Tennessee,Sequatchie,2021,35,102
Tennessee,Shelby,2021,640,2390
Tennessee,Smith,2021,21,107
Tennessee,Stewart,2021,33,68
Tennessee,Sullivan,2021,290,889
Tennessee,Sumner,2021,130,332
Tennessee,Tipton,2021,113,337
Tennessee,Unicoi,2021,32,37
Tennessee,Union,2021,32,192
Tennessee,Washington,2021,129,548
Tennessee,Williamson,2021,137,299
Tennessee,Wilson,2021,66,442
Tennessee,Bedford,2021,69,165
Tennessee,Benton,2021,34,141
Tennessee,Bledsoe,2021,20,76
Tennessee,Carroll,2021,34,140
Tennessee,Claiborne,2021,22,67
Tennessee,Clay,2021,5,19
Tennessee,Cocke,2021,159,456
Tennessee,Coffee,2021,177,411
Tennessee,Cumberland,2021,74,438
Tennessee,Decatur,2021,34,117
Tennessee,DeKalb,2021,13,103
Tennessee,Dyer,2021,52,222
Tennessee,Fentress,2021,36,239
Tennessee,Franklin,2021,63,235
Tennessee,Giles,2021,35,83
Tennessee,Greene,2021,187,767
Tennessee,Grundy,2021,68,221
Tennessee,Hancock,2021,16,97
Tennessee,Hardeman,2021,125,148
Tennessee,Hardin,2021,61,337
Tennessee,Haywood,2021,21,119
Tennessee,Henderson,2021,82,216
Tennessee,Henry,2021,64,239
Tennessee,Hickman,2021,83,382
Tennessee,Houston,2021,13,76
Tennessee,Humphreys,2021,33,115
Tennessee,Johnson,2021,37,101
Tennessee,Lauderdale,2021,62,167
Tennessee,Lawrence,2021,35,218
Tennessee,Lewis,2021,27,74
Tennessee,Lincoln,2021,45,231
Tennessee,Marshall,2021,37,91
Tennessee,McMinn,2021,85,427
Tennessee,McNairy,2021,45,168
Tennessee,Monroe,2021,147,628
Tennessee,Moore,2021,10,34
Tennessee,Obion,2021,39,165
Tennessee,Overton,2021,55,186
Tennessee,Pickett,2021,5,23
Tennessee,Putnam,2021,80,333
Tennessee,Scott,2021,16,159
Tennessee,Sevier,2021,158,708
Tennessee,Warren,2021,119,285
Tennessee,Wayne,2021,27,65
Tennessee,Weakley,2021,23,82
Tennessee,White,2021,69,198
Texas,Atascosa,2021,78,466
Texas,Bandera,2021,33,153
Texas,Bell,2021,71,628
Texas,Bexar,2021,818,5240
Texas,Bowie,2021,82,336
Texas,Brazoria,2021,238,1068
Texas,Brazos,2021,53,305
Texas,Burleson,2021,28,73
Texas,Caldwell,2021,27,91
Texas,Cameron,2021,297,712
Texas,Chambers,2021,120,614
Texas,Clay,2021,11,67
Texas,Collin,2021,74,345
Texas,Comal,2021,91,604
Texas,Coryell,2021,13,69
Texas,Crosby,2021,4,27
Texas,Dallas,2021,36,137
Texas,Denton,2021,73,379
Texas,Ector,2021,64,120
Texas,Ellis,2021,89,410
Texas,El Paso,2021,246,697
Texas,Fort Bend,2021,988,4671
Texas,Galveston,2021,145,620
Texas,Goliad,2021,13,175
Texas,Grayson,2021,110,412
Texas,Gregg,2021,99,358
Texas,Hardin,2021,44,244
Texas,Harris,2021,9487,44391
Texas,Harrison,2021,92,433
Texas,Hays,2021,196,814
Texas,Hidalgo,2021,539,2740
Texas,Hudspeth,2021,12,4
Texas,Hunt,2021,410,608
Texas,Irion,2021,1,19
Texas,Jefferson,2021,105,313
Texas,Johnson,2021,200,573
Texas,Jones,2021,10,44
Texas,Kaufman,2021,158,607
Texas,Kendall,2021,23,141
Texas,Lampasas,2021,18,81
Texas,Lubbock,2021,127,528
Texas,Lynn,2021,6,11
Texas,Martin,2021,14,79
Texas,McLennan,2021,92,487
Texas,Medina,2021,44,194
Texas,Midland,2021,159,645
Texas,Montgomery,2021,918,4863
Texas,Nueces,2021,29,56
Texas,Oldham,2021,1,4
Texas,Orange,2021,67,424
Texas,Parker,2021,150,1033
Texas,Potter,2021,60,171
Texas,Randall,2021,55,225
Texas,Robertson,2021,15,97
Texas,Rockwall,2021,25,99
Texas,Rusk,2021,82,439
Texas,Smith,2021,310,1132
Texas,Sterling,2021,0,8
Texas,Tarrant,2021,129,788
Texas,Taylor,2021,27,168
Texas,Tom Green,2021,52,162
Texas,Travis,2021,782,3406
Texas,Upshur,2021,66,280
Texas,Victoria,2021,113,227
Texas,Waller,2021,55,201
Texas,Webb,2021,54,176
Texas,Wichita,2021,16,80
Texas,Williamson,2021,177,1556
Texas,Wilson,2021,40,252
Texas,Wise,2021,79,44
Texas,Bailey,2021,3,12
Texas,Baylor,2021,0,5
Texas,Bee,2021,30,127
Texas,Blanco,2021,18,85
Texas,Borden,2021,1,13
Texas,Bosque,2021,11,68
Texas,Brewster,2021,5,32
Texas,Briscoe,2021,0,9
Texas,Brooks,2021,1,3
Texas,Brown,2021,44,206
Texas,Burnet,2021,53,213
Texas,Calhoun,2021,24,77
Texas,Camp,2021,15,83
Texas,Cass,2021,27,152
Texas,Castro,2021,3,19
Texas,Cherokee,2021,79,354
Texas,Childress,2021,2,2
Texas,Cochran,2021,9,21
Texas,Collingsworth,2021,2,8
Texas,Colorado,2021,13,136
Texas,Comanche,2021,14,63
Texas,Cooke,2021,56,132
Texas,Crane,2021,1,6
Texas,Crockett,2021,3,33
Texas,Dallam,2021,0,5
Texas,Dawson,2021,3,53
Texas,Deaf Smith,2021,12,27
Texas,Delta,2021,3,19
Texas,DeWitt,2021,32,53
Texas,Donley,2021,4,31
Texas,Duval,2021,13,96
Texas,Eastland,2021,7,35
Texas,Edwards,2021,0,15
Texas,Erath,2021,7,68
Texas,Fannin,2021,51,129
Texas,Fayette,2021,17,92
Texas,Floyd,2021,7,27
Texas,Freestone,2021,25,76
Texas,Gaines,2021,11,74
Texas,Garza,2021,5,24
Texas,Gillespie,2021,14,27
Texas,Gonzales,2021,61,77
Texas,Gray,2021,7,46
Texas,Grimes,2021,26,98
Texas,Hall,2021,1,14
Texas,Hamilton,2021,3,13
Texas,Hansford,2021,1,5
Texas,Hardeman,2021,4,21
Texas,Hartley,2021,1,12
Texas,Haskell,2021,6,10
Texas,Hemphill,2021,0,15
Texas,Hill,2021,77,235
Texas,Hockley,2021,16,71
Texas,Hood,2021,53,279
Texas,Hopkins,2021,34,36
Texas,Houston,2021,9,77
Texas,Howard,2021,36,265
Texas,Hutchinson,2021,8,47
Texas,Jack,2021,1,22
Texas,Jackson,2021,12,52
Texas,Jasper,2021,56,388
Texas,Jeff Davis,2021,3,2
Texas,Jim Hogg,2021,9,40
Texas,Jim Wells,2021,65,207
Texas,Karnes,2021,9,64
Texas,Kerr,2021,50,183
Texas,King,2021,0,0
Texas,Kleberg,2021,14,23
Texas,Lamar,2021,33,167
Texas,Lamb,2021,7,53
Texas,La Salle,2021,16,44
Texas,Lavaca,2021,9,59
Texas,Lee,2021,20,103
Texas,Leon,2021,14,105
Texas,Limestone,2021,36,104
Texas,Lipscomb,2021,1,25
Texas,Llano,2021,23,193
Texas,Loving,2021,3,17
Texas,Madison,2021,8,48
Texas,Marion,2021,35,99
Texas,Mason,2021,4,11
Texas,Matagorda,2021,97,292
Texas,McCulloch,2021,2,42
Texas,Milam,2021,21,42
Texas,Mills,2021,11,41
Texas,Montague,2021,22,97
Texas,Moore,2021,8,32
Texas,Nacogdoches,2021,34,186
Texas,Navarro,2021,69,224
Texas,Newton,2021,8,53
Texas,Nolan,2021,7,42
Texas,Palo Pinto,2021,21,97
Texas,Panola,2021,35,207
Texas,Parmer,2021,2,39
Texas,Polk,2021,82,477
Texas,Presidio,2021,0,0
Texas,Reagan,2021,3,28
Texas,Real,2021,5,119
Texas,Red River,2021,18,49
Texas,Refugio,2021,3,44
Texas,Runnels,2021,2,12
Texas,Sabine,2021,20,69
Texas,San Augustine,2021,14,54
Texas,Schleicher,2021,2,11
Texas,Scurry,2021,6,90
Texas,Shelby,2021,20,157
Texas,Somervell,2021,4,66
Texas,Starr,2021,34,138
Texas,Stephens,2021,4,35
Texas,Sutton,2021,3,6
Texas,Swisher,2021,5,22
Texas,Terrell,2021,0,0
Texas,Terry,2021,7,42
Texas,Throckmorton,2021,8,2
Texas,Titus,2021,37,149
Texas,Trinity,2021,14,108
Texas,Tyler,2021,24,185
Texas,Upton,2021,1,13
Texas,Uvalde,2021,19,63
Texas,Val Verde,2021,52,125
Texas,Walker,2021,52,211
Texas,Ward,2021,16,151
Texas,Washington,2021,49,95
Texas,Wharton,2021,80,255
Texas,Wheeler,2021,7,13
Texas,Wilbarger,2021,6,14
Texas,Willacy,2021,12,24
Texas,Winkler,2021,6,44
Texas,Wood,2021,37,175
Texas,Yoakum,2021,10,46
Texas,Young,2021,16,21
Texas,Zapata,2021,10,59
Texas,Zavala,2021,34,44
Utah,Box Elder,2021,12,117
