par_state,par_county,kid_race,par_pctile,shrunk_xkid_brcbalance2020,county_name
29,55,Pooled,50,3890.881172839506,Crawford
29,55,AIAN,25,1940,Crawford
29,55,Black,75,4334,Crawford
29,55,White,75,4929,Crawford
29,55,Hispanic,50,4337.5,Crawford
29,55,Black,-9,3168.5,Crawford
29,55,Pooled,25,2920.345679012345,Crawford
29,55,Hispanic,75,4444,Crawford
29,55,AIAN,50,3163.5,Crawford
29,55,Black,50,3168.5,Crawford
29,57,Hispanic,25,4081,Dade
29,57,Pooled,25,3520.968253968254,Dade
29,57,Hispanic,50,6962,Dade
29,57,Pooled,75,5827.171428571429,Dade
29,57,Hispanic,-9,6962,Dade
29,57,Pooled,50,4674.069841269841,Dade
29,57,White,75,5309,Dade
29,57,Pooled,-9,4344.612244897959,Dade
29,57,White,-9,4111.955555555555,Dade
29,57,Hispanic,75,9843,Dade
29,57,White,25,3483,Dade
29,57,White,50,4396,Dade
29,59,Pooled,25,3502.766666666667,Dallas
29,59,Pooled,75,5404.890909090909,Dallas
29,59,White,75,5647,Dallas
29,59,AIAN,50,3306.5,Dallas
29,59,Pooled,50,4453.828787878788,Dallas
29,59,Pooled,-9,4100.577142857142,Dallas
29,59,AIAN,75,4795,Dallas
29,59,Hispanic,25,2577,Dallas
29,59,Hispanic,-9,2873.5,Dallas
29,59,Hispanic,75,3170,Dallas
29,59,AIAN,-9,3306.5,Dallas
29,59,White,-9,4202.270440251572,Dallas
29,59,Hispanic,50,2873.5,Dallas
29,59,White,50,4621.5,Dallas
29,59,AIAN,25,1818,Dallas
29,59,White,25,3596,Dallas
29,61,Hispanic,50,3546.5,Daviess
29,61,Pooled,-9,4033.852631578947,Daviess
29,61,Pooled,25,3439,Daviess
29,61,Hispanic,25,3729,Daviess
29,61,Pooled,50,4295.227272727272,Daviess
29,61,White,75,5398,Daviess
29,61,White,25,3419,Daviess
29,61,Pooled,75,5151.454545454545,Daviess
29,61,Hispanic,75,3364,Daviess
29,61,Hispanic,-9,3546.5,Daviess
29,61,White,50,4408.5,Daviess
29,61,White,-9,4078.666666666667,Daviess
29,63,White,75,5117,DeKalb
29,63,Hispanic,-9,4295.5,DeKalb
29,63,White,50,4354,DeKalb
29,63,Hispanic,75,5189,DeKalb
29,63,Pooled,25,3578.806451612903,DeKalb
29,63,Pooled,50,4350.726755218217,DeKalb
29,63,White,-9,4274.066666666667,DeKalb
29,63,Hispanic,25,3402,DeKalb
29,63,Hispanic,50,4295.5,DeKalb
29,63,White,25,3591,DeKalb
29,63,Pooled,-9,4275.58407079646,DeKalb
29,63,Pooled,75,5122.64705882353,DeKalb
29,65,White,-9,3976.27397260274,Dent
29,65,White,75,5316,Dent
29,65,Pooled,50,4337.481481481482,Dent
29,65,AIAN,50,2590.5,Dent
29,65,Hispanic,25,3988,Dent
29,65,White,50,4338,Dent
29,65,White,25,3360,Dent
29,65,Hispanic,75,7824,Dent
29,65,Pooled,-9,4003.135802469136,Dent
29,65,Hispanic,-9,5906,Dent
29,65,AIAN,75,3139,Dent
29,65,Pooled,25,3334.444444444444,Dent
29,65,Pooled,75,5340.518518518518,Dent
29,65,AIAN,-9,2590.5,Dent
29,65,Hispanic,50,5906,Dent
29,65,AIAN,25,2042,Dent
29,67,AIAN,75,4108,Douglas
29,67,AIAN,25,1930,Douglas
29,67,Hispanic,25,3134,Douglas
29,67,White,75,5554,Douglas
29,67,Pooled,25,3038.853211009174,Douglas
29,67,White,-9,3631.115384615385,Douglas
29,67,White,25,3079,Douglas
29,67,Pooled,-9,3587.897260273973,Douglas
29,67,White,50,4316.5,Douglas
29,67,Hispanic,75,3775,Douglas
29,67,AIAN,-9,3019,Douglas
29,67,AIAN,50,3019,Douglas
29,67,Pooled,50,4122.102281180263,Douglas
29,67,Hispanic,50,3454.5,Douglas
29,67,Pooled,75,5205.351351351352,Douglas
29,67,Hispanic,-9,3454.5,Douglas
29,69,Hispanic,25,2280,Dunklin
29,69,Asian,25,5445,Dunklin
29,69,Pooled,25,2793.682656826568,Dunklin
29,69,Hispanic,75,2655,Dunklin
29,69,Black,25,1836,Dunklin
29,69,Asian,-9,6370,Dunklin
29,69,Black,75,4373,Dunklin
29,69,Black,-9,2233.960784313726,Dunklin
29,69,Hispanic,-9,2467.5,Dunklin
29,69,Pooled,75,5027.571428571428,Dunklin
29,69,Asian,75,7295,Dunklin
29,69,Pooled,-9,3502.675062972292,Dunklin
29,69,White,50,4010.5,Dunklin
29,69,White,75,5079,Dunklin
29,69,White,25,2942,Dunklin
29,69,White,-9,3654.333333333333,Dunklin
29,69,Pooled,50,3910.627042698999,Dunklin
29,69,Hispanic,50,2467.5,Dunklin
29,69,Black,50,3104.5,Dunklin
29,69,Asian,50,6370,Dunklin
29,71,Pooled,25,3031.981266726137,Franklin
29,71,Black,50,2759,Franklin
29,71,Asian,50,4965.5,Franklin
29,71,Black,25,2308,Franklin
29,71,Hispanic,25,3431,Franklin
29,71,White,50,3988.5,Franklin
29,71,Pooled,75,4938.665152498378,Franklin
29,71,Pooled,50,3985.323209612257,Franklin
29,71,White,-9,4145.511627906977,Franklin
29,71,White,25,3024,Franklin
29,71,AIAN,50,3455,Franklin
29,71,White,75,4953,Franklin
29,71,Hispanic,-9,4345,Franklin
29,71,Asian,-9,4965.5,Franklin
29,71,Hispanic,75,5259,Franklin
29,71,AIAN,-9,3455,Franklin
29,71,Black,-9,2759,Franklin
29,71,Black,75,3210,Franklin
29,71,Asian,75,4750,Franklin
29,71,Pooled,-9,4135.737791134486,Franklin
29,71,Hispanic,50,4345,Franklin
29,71,Asian,25,5181,Franklin
29,71,AIAN,75,4512,Franklin
29,71,AIAN,25,2398,Franklin
29,73,Hispanic,-9,3259.5,Gasconade
29,73,Pooled,-9,4136.182795698925,Gasconade
29,73,White,50,4185.5,Gasconade
29,73,Hispanic,50,3259.5,Gasconade
29,73,White,25,3303,Gasconade
29,73,Hispanic,75,3467,Gasconade
29,73,White,75,5068,Gasconade
29,73,Pooled,75,4998.391304347826,Gasconade
29,73,Pooled,25,3292.31914893617,Gasconade
29,73,Pooled,50,4145.355226641998,Gasconade
29,73,Hispanic,25,3052,Gasconade
29,73,White,-9,4175.584269662922,Gasconade
29,75,Pooled,75,5437,Gentry
29,75,Pooled,50,4576,Gentry
29,75,White,-9,4403.8,Gentry
29,75,White,25,3715,Gentry
29,75,Pooled,-9,4403.8,Gentry
29,75,White,75,5437,Gentry
29,75,Pooled,25,3715,Gentry
29,75,White,50,4576,Gentry
29,77,Pooled,50,4493.544630231315,Greene
29,77,Black,-9,2642.75,Greene
29,77,Pooled,25,3584.258511979824,Greene
29,77,Black,75,4409,Greene
29,77,Hispanic,-9,4277.259259259259,Greene
29,77,White,25,3625,Greene
29,77,Hispanic,50,4493,Greene
29,77,Pooled,-9,4463.027696318019,Greene
29,77,AIAN,75,3205,Greene
29,77,AIAN,-9,2615.588235294118,Greene
29,77,White,-9,4516.581881533101,Greene
29,77,Black,50,3231.5,Greene
29,77,Asian,-9,4964,Greene
29,77,Hispanic,25,3794,Greene
29,77,Black,25,2054,Greene
29,77,AIAN,25,2203,Greene
29,77,AIAN,50,2704,Greene
29,77,White,50,4526,Greene
29,77,Hispanic,75,5192,Greene
29,77,Pooled,75,5402.830748482806,Greene
29,77,Asian,50,5161.5,Greene
29,77,Asian,75,5754,Greene
29,77,White,75,5427,Greene
29,77,Asian,25,4569,Greene
29,79,Hispanic,25,2356,Grundy
29,79,White,75,4971,Grundy
29,79,Pooled,50,3990.710918114144,Grundy
29,79,Hispanic,75,3821,Grundy
29,79,Pooled,75,4896.806451612903,Grundy
29,79,Hispanic,-9,3088.5,Grundy
29,79,White,25,3124,Grundy
29,79,White,-9,3935.560606060606,Grundy
29,79,Hispanic,50,3088.5,Grundy
29,79,Pooled,25,3084.615384615385,Grundy
29,79,Pooled,-9,3887.157142857143,Grundy
29,79,White,50,4047.5,Grundy
29,81,White,-9,4320.967741935484,Harrison
29,81,Pooled,-9,4295.504950495049,Harrison
29,81,White,75,5730,Harrison
29,81,Pooled,75,5600.35294117647,Harrison
29,81,White,25,3650,Harrison
29,81,Hispanic,25,3371,Harrison
29,81,Pooled,25,3633.343283582089,Harrison
29,81,Hispanic,-9,3999.5,Harrison
29,81,Hispanic,50,3999.5,Harrison
29,81,White,50,4690,Harrison
29,81,Pooled,50,4616.84811237928,Harrison
29,81,Hispanic,75,4628,Harrison
29,83,AIAN,25,2180,Henry
29,83,AIAN,75,3681,Henry
29,83,Black,25,3162,Henry
29,83,Pooled,75,4922.503649635037,Henry
29,83,White,25,2988,Henry
29,83,Pooled,-9,3799.873456790123,Henry
29,83,Black,75,3357,Henry
29,83,Pooled,25,2977.411764705882,Henry
29,83,Hispanic,-9,3858,Henry
29,83,Black,-9,3259.5,Henry
29,83,AIAN,-9,2930.5,Henry
29,83,Hispanic,25,3127,Henry
29,83,AIAN,50,2930.5,Henry
29,83,Hispanic,75,4589,Henry
29,83,Pooled,50,3949.95770717046,Henry
29,83,Hispanic,50,3858,Henry
29,83,White,-9,3835.916666666667,Henry
29,83,White,75,5023,Henry
29,83,White,50,4005.5,Henry
29,83,Black,50,3259.5,Henry
29,85,White,25,3195,Hickory
29,85,Pooled,75,4347.714285714285,Hickory
29,85,Hispanic,25,2583,Hickory
29,85,Pooled,-9,3419.426229508197,Hickory
29,85,Pooled,25,3142.914893617021,Hickory
29,85,White,-9,3429.150943396226,Hickory
29,85,Pooled,50,3745.314589665653,Hickory
29,85,White,75,4436,Hickory
29,85,Hispanic,-9,3355,Hickory
29,85,Hispanic,50,3355,Hickory
29,85,Hispanic,75,4127,Hickory
29,85,White,50,3815.5,Hickory
29,87,Pooled,50,4270,Holt
29,87,White,25,3580,Holt
29,87,Pooled,-9,4063,Holt
29,87,Pooled,25,3580,Holt
29,87,White,-9,4063,Holt
29,87,Pooled,75,4960,Holt
29,87,White,50,4270,Holt
29,87,White,75,4960,Holt
29,89,White,25,3221,Howard
29,89,White,-9,3885.695652173913,Howard
29,89,Black,50,2123.5,Howard
29,89,Pooled,-9,3770.526717557252,Howard
29,89,Hispanic,-9,3762,Howard
29,89,Black,75,2463,Howard
29,89,Hispanic,25,2436,Howard
29,89,Black,25,1784,Howard
29,89,Hispanic,50,3762,Howard
29,89,White,75,4781,Howard
29,89,Pooled,75,4639.877192982456,Howard
29,89,Pooled,25,3100.891891891892,Howard
29,89,White,50,4001,Howard
29,89,Black,-9,2123.5,Howard
29,89,Pooled,50,3870.384542437174,Howard
29,89,Hispanic,75,5088,Howard
29,91,AIAN,25,1843,Howell
29,91,White,25,3105,Howell
29,91,Pooled,25,3100.882352941177,Howell
29,91,AIAN,75,2723,Howell
29,91,Asian,50,4727,Howell
29,91,Asian,75,4675,Howell
29,91,AIAN,-9,2283,Howell
29,91,Pooled,50,4081.044117647059,Howell
29,91,Black,75,3604,Howell
29,91,White,-9,3727.536585365854,Howell
29,91,Pooled,75,5061.205882352941,Howell
29,91,White,50,4168.5,Howell
29,91,Hispanic,-9,3607.5,Howell
29,91,AIAN,50,2283,Howell
29,91,Hispanic,75,4119,Howell
29,91,Black,50,2995.5,Howell
29,91,Black,-9,2995.5,Howell
29,91,Hispanic,50,3607.5,Howell
29,91,Hispanic,25,3096,Howell
29,91,Asian,-9,4727,Howell
29,91,Pooled,-9,3704.058823529412,Howell
29,91,Asian,25,4779,Howell
29,91,White,75,5232,Howell
29,91,Black,25,2387,Howell
29,93,White,25,2705,Iron
29,93,White,75,5634,Iron
29,93,Hispanic,75,3919,Iron
29,93,Hispanic,50,3226,Iron
29,93,Pooled,75,5260.871794871795,Iron
29,93,White,-9,3691.945652173913,Iron
29,93,Black,-9,2542,Iron
29,93,Pooled,25,2617.811594202899,Iron
29,93,White,50,4169.5,Iron
29,93,Hispanic,25,2533,Iron
29,93,Black,75,3711,Iron
29,93,Black,25,1373,Iron
29,93,Black,50,2542,Iron
29,93,Hispanic,-9,3226,Iron
29,93,Pooled,50,3939.341694537346,Iron
29,93,Pooled,-9,3572.25,Iron
29,95,AIAN,75,4989,Jackson
29,95,Asian,75,6549,Jackson
29,95,Black,50,2936,Jackson
29,95,Hispanic,50,4146,Jackson
29,95,Asian,50,6029.5,Jackson
29,95,AIAN,25,2480,Jackson
29,95,AIAN,50,3734.5,Jackson
29,95,White,75,5184,Jackson
29,95,Pooled,-9,4026.28285151117,Jackson
29,95,Hispanic,75,5051,Jackson
29,95,Black,-9,2409.971428571429,Jackson
29,95,Hispanic,-9,3975.752475247525,Jackson
29,95,White,-9,4525.182965299685,Jackson
29,95,Black,25,1967,Jackson
29,95,White,25,3429,Jackson
29,95,Hispanic,25,3241,Jackson
29,95,AIAN,-9,3530.279069767442,Jackson
29,95,Black,75,3905,Jackson
29,95,Pooled,25,2912.112548218743,Jackson
29,95,Asian,25,5510,Jackson
29,95,White,50,4306.5,Jackson
29,95,Asian,-9,5957.347222222223,Jackson
29,95,Pooled,75,5065.467724867724,Jackson
29,95,Pooled,50,3988.790136543234,Jackson
29,97,White,75,5254,Jasper
29,97,Black,75,4812,Jasper
29,97,Asian,25,4214,Jasper
29,97,White,50,4247.5,Jasper
29,97,Black,25,2055,Jasper
29,97,Pooled,-9,4026.281851851852,Jasper
29,97,Black,-9,2974,Jasper
29,97,Asian,75,5411,Jasper
29,97,AIAN,50,2580.5,Jasper
29,97,AIAN,25,1674,Jasper
29,97,Pooled,75,5204.918656056587,Jasper
29,97,Asian,-9,4812.5,Jasper
29,97,White,-9,4102.564,Jasper
29,97,Hispanic,-9,3139,Jasper
29,97,Hispanic,75,4175,Jasper
29,97,Pooled,50,4190.795210756145,Jasper
29,97,AIAN,-9,2333.272727272727,Jasper
29,97,Hispanic,25,2843,Jasper
29,97,Asian,50,4812.5,Jasper
29,97,AIAN,75,3487,Jasper
29,97,White,25,3241,Jasper
29,97,Black,50,3433.5,Jasper
29,97,Pooled,25,3176.671765455704,Jasper
29,97,Hispanic,50,3509,Jasper
29,99,Pooled,-9,4433.528767979988,Jefferson
29,99,AIAN,25,2382,Jefferson
29,99,Asian,25,6891,Jefferson
29,99,Hispanic,25,3786,Jefferson
29,99,White,75,5021,Jefferson
29,99,Hispanic,50,4311,Jefferson
29,99,AIAN,75,4270,Jefferson
29,99,Asian,75,7294,Jefferson
29,99,Asian,50,7092.5,Jefferson
29,99,Pooled,75,5016.565573770492,Jefferson
29,99,AIAN,50,3326,Jefferson
29,99,White,25,3529,Jefferson
29,99,Black,75,3472,Jefferson
29,99,AIAN,-9,3326,Jefferson
29,99,Hispanic,-9,4369.333333333333,Jefferson
29,99,Pooled,25,3520.135634028893,Jefferson
29,99,White,-9,4445.308681672026,Jefferson
29,99,Black,-9,2374.48,Jefferson
29,99,Hispanic,75,4836,Jefferson
29,99,White,50,4275,Jefferson
29,99,Black,25,1858,Jefferson
29,99,Pooled,50,4268.350603899692,Jefferson
29,99,Black,50,2665,Jefferson
29,99,Asian,-9,7092.5,Jefferson
29,101,AIAN,50,2995,Johnson
29,101,White,25,3682,Johnson
29,101,Hispanic,-9,4412.260869565217,Johnson
29,101,White,75,5316,Johnson
29,101,Hispanic,25,3854,Johnson
29,101,Asian,-9,5675.5,Johnson
29,101,Pooled,25,3541.763313609467,Johnson
29,101,White,-9,4570.896,Johnson
29,101,Hispanic,50,4496,Johnson
29,101,AIAN,-9,2995,Johnson
29,101,White,50,4499,Johnson
29,101,Pooled,75,5308.269333333334,Johnson
29,101,Black,50,3771.5,Johnson
29,101,Black,-9,3266.551020408163,Johnson
29,101,Black,25,2122,Johnson
29,101,Asian,50,5675.5,Johnson
29,101,Pooled,50,4425.0163234714,Johnson
29,101,Asian,75,5710,Johnson
29,101,Black,75,5421,Johnson
29,101,AIAN,25,1794,Johnson
29,101,Hispanic,75,5138,Johnson
29,101,Asian,25,5641,Johnson
29,101,Pooled,-9,4470.851332398317,Johnson
29,101,AIAN,75,4196,Johnson
29,103,Pooled,25,4045,Knox
29,103,Pooled,-9,4757.777777777777,Knox
29,103,White,-9,4757.777777777777,Knox
29,103,Pooled,75,6611,Knox
29,103,Pooled,50,5328,Knox
29,103,White,25,4045,Knox
29,103,White,75,6611,Knox
29,103,White,50,5328,Knox
29,105,AIAN,75,3680,Laclede
29,105,AIAN,50,2881,Laclede
29,105,White,-9,3969.768292682927,Laclede
29,105,Asian,75,5616,Laclede
29,105,Asian,25,6311,Laclede
29,105,White,75,5298,Laclede
29,105,Black,75,7121,Laclede
29,105,Pooled,50,4271.954653964324,Laclede
29,105,Black,50,5133.5,Laclede
29,105,Pooled,25,3261.263345195729,Laclede
29,105,AIAN,-9,2881,Laclede
29,105,Black,-9,5133.5,Laclede
29,105,Black,25,3146,Laclede
29,105,Hispanic,-9,3436.5,Laclede
29,105,White,25,3243,Laclede
29,105,Pooled,-9,3997.558823529412,Laclede
29,105,Asian,-9,5963.5,Laclede
29,105,Pooled,75,5282.64596273292,Laclede
29,105,Hispanic,75,4157,Laclede
29,105,White,50,4270.5,Laclede
29,105,Hispanic,25,2716,Laclede
29,105,Asian,50,5963.5,Laclede
29,105,AIAN,25,2082,Laclede
29,105,Hispanic,50,3436.5,Laclede
29,107,AIAN,-9,3526,Lafayette
29,107,AIAN,50,3526,Lafayette
29,107,Asian,-9,7919.5,Lafayette
29,107,White,75,5496,Lafayette
29,107,Black,75,8006,Lafayette
29,107,Pooled,25,3340.617715617715,Lafayette
29,107,Asian,50,7919.5,Lafayette
29,107,Pooled,50,4476.922650912305,Lafayette
29,107,Black,50,5226.5,Lafayette
29,107,White,25,3310,Lafayette
29,107,White,50,4403,Lafayette
29,107,Pooled,75,5613.227586206896,Lafayette
29,107,White,-9,4416.835443037975,Lafayette
29,107,Asian,25,8298,Lafayette
29,107,AIAN,75,4699,Lafayette
29,107,Hispanic,25,2539,Lafayette
29,107,Hispanic,50,4855,Lafayette
29,107,Black,-9,4798.884615384615,Lafayette
29,107,Hispanic,75,7171,Lafayette
29,107,Pooled,-9,4484.813657407408,Lafayette
29,107,Hispanic,-9,4855,Lafayette
29,107,AIAN,25,2353,Lafayette
29,107,Black,25,2447,Lafayette
29,107,Asian,75,7541,Lafayette
29,109,Asian,75,4702,Lawrence
29,109,Asian,25,5039,Lawrence
29,109,AIAN,25,2512,Lawrence
29,109,Pooled,50,4124.342857142858,Lawrence
29,109,White,25,3227,Lawrence
29,109,AIAN,75,3720,Lawrence
29,109,Hispanic,50,3826,Lawrence
29,109,AIAN,-9,3116,Lawrence
29,109,Pooled,75,5036.285714285715,Lawrence
29,109,Pooled,-9,3896.357142857143,Lawrence
29,109,Asian,50,4870.5,Lawrence
29,109,Pooled,25,3212.4,Lawrence
29,109,AIAN,50,3116,Lawrence
29,109,Hispanic,75,4826,Lawrence
29,109,Black,50,2436.5,Lawrence
29,109,Hispanic,25,2826,Lawrence
29,109,Black,25,1910,Lawrence
29,109,Black,-9,2436.5,Lawrence
29,109,White,-9,3928.341463414634,Lawrence
29,109,White,75,5144,Lawrence
29,109,Black,75,2963,Lawrence
29,109,White,50,4185.5,Lawrence
29,109,Asian,-9,4870.5,Lawrence
29,109,Hispanic,-9,3683.142857142857,Lawrence
29,111,Pooled,75,4655.44,Lewis
29,111,Black,-9,1962,Lewis
29,111,Black,75,2848,Lewis
29,111,Black,25,1076,Lewis
29,111,Hispanic,75,5407,Lewis
29,111,Hispanic,25,3262,Lewis
29,111,Pooled,25,2931.508771929824,Lewis
29,111,Black,50,1962,Lewis
29,111,White,75,4756,Lewis
29,111,White,50,3906,Lewis
29,111,White,25,3056,Lewis
29,111,Pooled,-9,3737.084112149533,Lewis
29,111,White,-9,3840.615384615385,Lewis
29,111,Pooled,50,3793.474385964912,Lewis
29,111,Hispanic,50,4334.5,Lewis
29,111,Hispanic,-9,4334.5,Lewis
29,113,Hispanic,75,4169,Lincoln
29,113,Pooled,75,4614.849056603774,Lincoln
29,113,Hispanic,25,2870,Lincoln
29,113,Asian,50,5844,Lincoln
29,113,White,50,3906.5,Lincoln
29,113,Asian,75,6347,Lincoln
29,113,AIAN,-9,3089.5,Lincoln
29,113,AIAN,50,3089.5,Lincoln
29,113,Black,50,1682,Lincoln
29,113,White,-9,4024.21052631579,Lincoln
29,113,Asian,25,5341,Lincoln
29,113,White,75,4652,Lincoln
29,113,Asian,-9,5844,Lincoln
29,113,Pooled,25,3154.13856812933,Lincoln
29,113,Pooled,-9,3992.321850393701,Lincoln
29,113,Hispanic,-9,3519.5,Lincoln
29,113,Black,75,2082,Lincoln
29,113,White,25,3161,Lincoln
29,113,Black,25,1282,Lincoln
29,113,AIAN,75,3363,Lincoln
29,113,Black,-9,1682,Lincoln
29,113,Hispanic,50,3519.5,Lincoln
29,113,AIAN,25,2816,Lincoln
29,113,Pooled,50,3884.493812366552,Lincoln
29,115,Pooled,75,5720.53164556962,Linn
29,115,Hispanic,-9,3405.5,Linn
29,115,Black,25,2062,Linn
29,115,Pooled,50,4829.867517700064,Linn
29,115,Hispanic,75,4289,Linn
29,115,Black,50,4665,Linn
29,115,Black,75,7268,Linn
29,115,Hispanic,25,2522,Linn
29,115,Pooled,-9,4653.543147208122,Linn
29,115,Pooled,25,3939.203389830509,Linn
29,115,White,25,4059,Linn
29,115,White,-9,4708.198895027625,Linn
29,115,White,50,4886.5,Linn
29,115,Hispanic,50,3405.5,Linn
29,115,Black,-9,4665,Linn
29,115,White,75,5714,Linn
29,117,Pooled,-9,4352.679611650486,Livingston
29,117,White,75,5540,Livingston
29,117,Black,75,3438,Livingston
29,117,White,-9,4418.421052631579,Livingston
29,117,Black,-9,2397,Livingston
29,117,Black,50,2397,Livingston
29,117,Pooled,25,3315.518518518519,Livingston
29,117,Hispanic,50,4747,Livingston
29,117,Hispanic,-9,4747,Livingston
29,117,Hispanic,75,6556,Livingston
29,117,Black,25,1356,Livingston
29,117,Pooled,50,4405.595993953137,Livingston
29,117,White,50,4474.5,Livingston
29,117,White,25,3409,Livingston
29,117,Hispanic,25,2938,Livingston
29,117,Pooled,75,5495.673469387755,Livingston
29,119,Black,75,2949,McDonald
29,119,Pooled,50,4183.127772068059,McDonald
29,119,White,75,5319,McDonald
29,119,AIAN,25,2825,McDonald
29,119,White,25,3298,McDonald
29,119,Asian,75,5697,McDonald
29,119,Black,25,1386,McDonald
29,119,Asian,50,5978,McDonald
29,119,White,50,4308.5,McDonald
29,119,Pooled,25,3282.701587301587,McDonald
29,119,AIAN,75,4461,McDonald
29,119,AIAN,-9,3643,McDonald
29,119,Hispanic,25,2441,McDonald
29,119,Asian,-9,5978,McDonald
29,119,White,-9,3852.989637305699,McDonald
29,119,Hispanic,75,4216,McDonald
29,119,Hispanic,-9,3239.75,McDonald
29,119,Black,-9,2167.5,McDonald
29,119,Pooled,-9,3834.063876651982,McDonald
29,119,Hispanic,50,3328.5,McDonald
29,119,Asian,25,6259,McDonald
29,119,Pooled,75,5083.553956834532,McDonald
29,119,AIAN,50,3643,McDonald
29,119,Black,50,2167.5,McDonald
29,121,Pooled,75,4720.390243902439,Macon
29,121,White,75,4932,Macon
29,121,Pooled,25,3009.463414634146,Macon
29,121,Hispanic,50,2820.5,Macon
29,121,Black,75,2735,Macon
29,121,White,25,3068,Macon
29,121,Black,50,2110.5,Macon
29,121,Hispanic,-9,2820.5,Macon
29,121,Hispanic,25,2850,Macon
29,121,Hispanic,75,2791,Macon
29,121,White,50,4000,Macon
29,121,Pooled,50,3864.926829268293,Macon
29,121,Black,-9,2110.5,Macon
29,121,Pooled,-9,3693.834146341464,Macon
29,121,Black,25,1486,Macon
29,121,White,-9,3797.820105820106,Macon
29,123,Pooled,75,4693.173913043478,Madison
29,123,Pooled,50,3819.970677451972,Madison
29,123,Pooled,25,2946.767441860465,Madison
29,123,Hispanic,75,3540,Madison
29,123,Pooled,-9,3555.363636363636,Madison
29,123,White,-9,3566.387096774194,Madison
29,123,White,25,2933,Madison
29,123,Hispanic,50,3384.5,Madison
29,123,Hispanic,25,3229,Madison
29,123,White,50,3868,Madison
29,123,Hispanic,-9,3384.5,Madison
29,123,White,75,4803,Madison
29,125,Hispanic,-9,5801,Maries
29,125,White,25,3248,Maries
29,125,Pooled,50,4365.538926681784,Maries
29,125,Pooled,25,3290.040816326531,Maries
29,125,White,75,5024,Maries
29,125,Hispanic,50,5801,Maries
29,125,White,50,4136,Maries
29,125,Hispanic,75,7839,Maries
29,125,Pooled,75,5441.037037037037,Maries
29,125,Pooled,-9,4054.21052631579,Maries
29,125,Hispanic,25,3763,Maries
29,125,White,-9,3848.705882352941,Maries
29,127,Black,-9,2336.52,Marion
29,127,White,-9,4125,Marion
29,127,Pooled,25,3043.583333333333,Marion
29,127,White,25,3089,Marion
29,127,Black,25,1533,Marion
29,127,Asian,-9,5292.5,Marion
29,127,Pooled,-9,4075.462845010616,Marion
29,127,Pooled,50,4095.564393939394,Marion
29,127,Black,50,2788.5,Marion
29,127,Hispanic,25,4160,Marion
29,127,Hispanic,50,5630,Marion
29,127,Asian,50,5292.5,Marion
29,127,Black,75,4044,Marion
29,127,Asian,75,4679,Marion
29,127,Pooled,75,5147.545454545455,Marion
29,127,Asian,25,5906,Marion
29,127,Hispanic,-9,5630,Marion
29,127,White,50,4125,Marion
29,127,White,75,5161,Marion
29,127,Hispanic,75,7100,Marion
29,129,White,50,4090,Mercer
29,129,White,-9,3860.105263157895,Mercer
29,129,Pooled,75,4818,Mercer
29,129,Pooled,25,3362,Mercer
29,129,Pooled,50,4090,Mercer
29,129,White,75,4818,Mercer
29,129,White,25,3362,Mercer
29,129,Pooled,-9,3860.105263157895,Mercer
29,131,White,75,4575,Miller
29,131,Hispanic,-9,3419.5,Miller
29,131,Pooled,-9,3515.850909090909,Miller
29,131,Pooled,75,4509.509803921569,Miller
29,131,Pooled,50,3719.752011787374,Miller
29,131,White,25,2957,Miller
29,131,Black,-9,2693.5,Miller
29,131,White,-9,3544.227799227799,Miller
29,131,Pooled,25,2929.994219653179,Miller
29,131,Hispanic,50,3419.5,Miller
29,131,White,50,3766,Miller
29,131,Hispanic,75,3942,Miller
29,131,Black,25,1849,Miller
29,131,Black,75,3538,Miller
29,131,Hispanic,25,2897,Miller
29,131,Black,50,2693.5,Miller
29,133,Hispanic,75,6437,Mississippi
29,133,White,75,5313,Mississippi
29,133,Pooled,50,3638.641876430206,Mississippi
29,133,Black,-9,1669.461538461539,Mississippi
29,133,Black,50,1801,Mississippi
29,133,Hispanic,25,2571,Mississippi
29,133,White,50,4008.5,Mississippi
29,133,White,25,2704,Mississippi
29,133,Pooled,75,4925.631578947368,Mississippi
29,133,Black,25,1611,Mississippi
29,133,Pooled,-9,3104.046153846154,Mississippi
29,133,Hispanic,-9,4504,Mississippi
29,133,Pooled,25,2351.652173913043,Mississippi
29,133,White,-9,3573.666666666667,Mississippi
29,133,Black,75,1991,Mississippi
